report_version,1.0
repo_relative_path,entity_type,original_value,masked_value,start_offset,end_offset
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,ICIC0100010,SCRAMBLE_IFSC_000121,13855,13866
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000098,13881,13886
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000039,SCRAMBLE_AADHAAR_000039,13890,13902
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer041@icicibank.com,SCRAMBLE_EMAIL_000145,14078,14103
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500040,SCRAMBLE_PHONE_000158,14108,14121
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,101111111111,SCRAMBLE_PHONE_000159,14139,14151
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,HDFC0100011,SCRAMBLE_IFSC_000122,14202,14213
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000099,14228,14233
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000040,SCRAMBLE_AADHAAR_000040,14237,14249
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer042@customer.in,SCRAMBLE_EMAIL_000146,14425,14448
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500041,SCRAMBLE_PHONE_000160,14453,14466
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,102222222222,SCRAMBLE_PHONE_000161,14484,14496
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,SBIN0100012,SCRAMBLE_IFSC_000123,14547,14558
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000100,14573,14578
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000041,SCRAMBLE_AADHAAR_000041,14582,14594
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer043@loans.icici.internal,SCRAMBLE_EMAIL_000147,14770,14802
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500042,SCRAMBLE_PHONE_000162,14807,14820
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PAN,CDEFG1002H,SCRAMBLE_PAN_000034,14824,14834
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,103333333333,SCRAMBLE_PHONE_000163,14838,14850
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,AXIS0100013,SCRAMBLE_IFSC_000124,14901,14912
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000101,14927,14932
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000042,SCRAMBLE_AADHAAR_000042,14936,14948
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer044@gmail.com,SCRAMBLE_EMAIL_000148,15124,15145
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500043,SCRAMBLE_PHONE_000164,15150,15163
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PAN,DEFGH1003I,SCRAMBLE_PAN_000035,15167,15177
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,104444444444,SCRAMBLE_AADHAAR_000043,15181,15193
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,KKBK0100014,SCRAMBLE_IFSC_000125,15244,15255
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000102,15270,15275
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000043,SCRAMBLE_AADHAAR_000044,15279,15291
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer045@icici.com,SCRAMBLE_EMAIL_000149,15467,15488
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500044,SCRAMBLE_PHONE_000165,15493,15506
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PAN,EFGHI1004J,SCRAMBLE_PAN_000036,15510,15520
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,105555555555,SCRAMBLE_PHONE_000166,15524,15536
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,ICIC0100015,SCRAMBLE_IFSC_000126,15587,15598
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000103,15613,15618
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,100000000044,SCRAMBLE_PHONE_000167,15622,15634
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer046@icicibank.com,SCRAMBLE_EMAIL_000150,15810,15835
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500045,SCRAMBLE_PHONE_000168,15840,15853
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,106666666666,SCRAMBLE_PHONE_000169,15871,15883
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,ICIC0001234,SCRAMBLE_IFSC_000127,15934,15945
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000104,15960,15965
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000045,SCRAMBLE_AADHAAR_000045,15969,15981
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer047@customer.in,SCRAMBLE_EMAIL_000151,16157,16180
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500046,SCRAMBLE_PHONE_000170,16185,16198
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PAN,GHIJK1006L,SCRAMBLE_PAN_000037,16202,16212
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,107777777777,SCRAMBLE_AADHAAR_000046,16216,16228
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,SBIN0100002,SCRAMBLE_IFSC_000128,16279,16290
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000105,16305,16310
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,100000000046,SCRAMBLE_PHONE_000171,16314,16326
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer048@loans.icici.internal,SCRAMBLE_EMAIL_000152,16502,16534
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500047,SCRAMBLE_PHONE_000172,16539,16552
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,108888888888,SCRAMBLE_PHONE_000173,16570,16582
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,AXIS0100003,SCRAMBLE_IFSC_000129,16633,16644
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000106,16659,16664
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,100000000047,SCRAMBLE_PHONE_000174,16668,16680
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer049@gmail.com,SCRAMBLE_EMAIL_000153,16856,16877
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500048,SCRAMBLE_PHONE_000175,16882,16895
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PAN,IJKLM1008N,SCRAMBLE_PAN_000038,16899,16909
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,109999999999,SCRAMBLE_PHONE_000176,16913,16925
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,KKBK0100004,SCRAMBLE_IFSC_000130,16976,16987
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000107,17002,17007
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,100000000048,SCRAMBLE_PHONE_000177,17011,17023
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,customer050@icici.com,SCRAMBLE_EMAIL_000154,17199,17220
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,91-9876500049,SCRAMBLE_PHONE_000178,17225,17238
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,PHONE,111111111110,SCRAMBLE_PHONE_000179,17256,17268
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,IFSC,ICIC0100005,SCRAMBLE_IFSC_000131,17319,17330
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000108,17345,17350
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,AADHAAR,100000000049,SCRAMBLE_AADHAAR_000047,17354,17366
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000155,17442,17466
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000156,17487,17511
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000157,17532,17556
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000158,17577,17601
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000159,17622,17646
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000160,17667,17691
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000161,17712,17736
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000162,17757,17781
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000163,17802,17826
ICICI-BANK-LOAN-PLATFORM/sql/customer_dump.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000164,17847,17871
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,COMPANY_BRAND,WECARE,SCRAMBLE_COMPANY_BRAND_000109,15,21
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,PHONE,123456789012,SCRAMBLE_PHONE_000180,83,95
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,IFSC,ICIC0001234,SCRAMBLE_IFSC_000132,111,122
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,PHONE,987654321098,SCRAMBLE_PHONE_000181,185,197
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,IFSC,SBIN0100002,SCRAMBLE_IFSC_000133,213,224
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,AADHAAR,111122223333,SCRAMBLE_AADHAAR_000048,287,299
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,IFSC,AXIS0100003,SCRAMBLE_IFSC_000134,314,325
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000110,416,421
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,PHONE,123456789012,SCRAMBLE_PHONE_000182,445,457
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000111,532,537
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,DATABASE_URL,jdbc:postgresql://db.icici.internal:5432/loan,SCRAMBLE_DATABASE_URL_000012,575,620
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,DATABASE_URL,jdbc:mysql://localhost:3306/customer,SCRAMBLE_DATABASE_URL_000013,624,660
ICICI-BANK-LOAN-PLATFORM/sql/loan_dump.sql,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2k8Iiwicm9sZSI6ImFkbWluIn0.SIGNATURE8TOKEN1234567890ABCDEF,SCRAMBLE_JWT_000032,684,796
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000112,3,8
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000113,45,50
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,ICICIBANK,SCRAMBLE_COMPANY_BRAND_000114,51,60
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,ICICILABS,SCRAMBLE_COMPANY_BRAND_000115,61,70
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,FXTP,SCRAMBLE_COMPANY_BRAND_000116,71,75
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,WECARE,SCRAMBLE_COMPANY_BRAND_000117,76,82
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,COMPANY_BRAND,SCRAMBLE,SCRAMBLE_COMPANY_BRAND_000118,83,91
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000165,853,877
ICICI-BANK-LOAN-PLATFORM/sql/schema.sql,IFSC,ICIC0001234,SCRAMBLE_IFSC_000135,929,940
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000119,12,17
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000120,71,76
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000033,185,295
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000034,312,422
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000035,809,919
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000036,946,1056
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000037,1083,1193
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000038,1220,1330
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000039,1357,1467
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000040,1494,1604
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000041,1631,1741
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000042,1768,1878
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000043,1905,2015
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,JWT,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiaWNpY2kIiwicm9sZSI6ImFkbWluIn0.SIGNATURETOKEN1234567890ABCDEF,SCRAMBLE_JWT_000044,2042,2152
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000025,2183,2211
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000026,2236,2264
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000027,2289,2317
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000028,2342,2370
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000029,2395,2423
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000030,2448,2476
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000031,2501,2529
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000032,2554,2582
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000033,2607,2635
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/AuthService.java,API_KEY,abcdef1234567890SCRAMBLETEST,SCRAMBLE_API_KEY_000034,2660,2688
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000121,12,17
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,COMPANY_BRAND,ICICIBANK,SCRAMBLE_COMPANY_BRAND_000122,107,116
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000166,369,393
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer007@customer.in,SCRAMBLE_EMAIL_000167,409,432
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer008@loans.icici.internal,SCRAMBLE_EMAIL_000168,436,468
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer009@gmail.com,SCRAMBLE_EMAIL_000169,472,493
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer010@icici.com,SCRAMBLE_EMAIL_000170,497,518
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer012@customer.in,SCRAMBLE_EMAIL_000171,534,557
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer013@loans.icici.internal,SCRAMBLE_EMAIL_000172,561,593
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer014@gmail.com,SCRAMBLE_EMAIL_000173,597,618
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer015@icici.com,SCRAMBLE_EMAIL_000174,622,643
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,EMAIL,customer016@icicibank.com,SCRAMBLE_EMAIL_000175,647,672
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000123,778,783
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,PHONE,123456789012,SCRAMBLE_PHONE_000183,804,816
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/CustomerService.java,IFSC,ICIC0001234,SCRAMBLE_IFSC_000136,823,834
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000124,12,17
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000125,105,110
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,ICICIBANK,SCRAMBLE_COMPANY_BRAND_000126,161,170
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,ICICILABS,SCRAMBLE_COMPANY_BRAND_000127,172,181
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,FXTP,SCRAMBLE_COMPANY_BRAND_000128,183,187
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,WECARE,SCRAMBLE_COMPANY_BRAND_000129,189,195
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,COMPANY_BRAND,SCRAMBLE,SCRAMBLE_COMPANY_BRAND_000130,197,205
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000176,1055,1079
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,IFSC,ICIC0001234,SCRAMBLE_IFSC_000137,1104,1115
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,URL,https://internal.icici.com/loan-api/v1,SCRAMBLE_URL_000040,1135,1173
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,EMAIL,customer002@customer.in,SCRAMBLE_EMAIL_000177,1422,1445
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,PHONE,91-9876500001,SCRAMBLE_PHONE_000184,1453,1466
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,IFSC,SBIN0100002,SCRAMBLE_IFSC_000138,1498,1509
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanController.java,EMAIL,customer003@loans.icici.internal,SCRAMBLE_EMAIL_000178,1519,1551
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,icici,SCRAMBLE_COMPANY_BRAND_000131,12,17
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,Icici,SCRAMBLE_COMPANY_BRAND_000132,106,111
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,iCiCi,SCRAMBLE_COMPANY_BRAND_000133,140,145
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,URL,https://internal.icici.com/loan-api/v1,SCRAMBLE_URL_000041,178,216
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,IFSC,ICIC0001234,SCRAMBLE_IFSC_000139,297,308
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,EMAIL,duplicate.test@icici.com,SCRAMBLE_EMAIL_000179,360,384
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,ICICI,SCRAMBLE_COMPANY_BRAND_000134,678,683
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,ICICILABS,SCRAMBLE_COMPANY_BRAND_000135,718,727
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,FXTP,SCRAMBLE_COMPANY_BRAND_000136,763,767
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,WECARE,SCRAMBLE_COMPANY_BRAND_000137,806,812
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,COMPANY_BRAND,SCRAMBLE,SCRAMBLE_COMPANY_BRAND_000138,855,863
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,PHONE,91-9876500003,SCRAMBLE_PHONE_000185,933,946
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,PHONE,91-9876500004,SCRAMBLE_PHONE_000186,949,962
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,PHONE,91-9876500005,SCRAMBLE_PHONE_000187,965,978
ICICI-BANK-LOAN-PLATFORM/src/main/java/com/icici/loan/LoanService.java,EMAIL,customer011@icicibank.com,SCRAMBLE_EMAIL_000180,1261,1286
